TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Other Crimes,2019,8,5,19,0,25XX WALL ST,Hastings-Sunrise,496036.4175,5459816.699
Other Crimes,2019,9,30,15,0,25XX WALL ST,Hastings-Sunrise,496036.4175,5459816.699
Other Crimes,2019,10,13,22,0,25XX WALL ST,Hastings-Sunrise,496036.4175,5459816.699
Other Crimes,2019,6,18,23,0,25XX WALL ST,Hastings-Sunrise,496052.4993,5459831.421
Other Crimes,2019,6,29,13,30,25XX WALL ST,Hastings-Sunrise,496092.716,5459844.237
Other Crimes,2019,12,29,20,0,25XX WALL ST,Hastings-Sunrise,496098.9819,5459836.637
Other Crimes,2019,7,16,20,0,25XX YALE ST,Hastings-Sunrise,496041.7022,5459773.02
Other Crimes,2019,1,20,23,0,25XX YALE ST,Hastings-Sunrise,496082.8145,5459782.053
Other Crimes,2019,12,20,1,0,26XX ADANAC ST,Hastings-Sunrise,496360.5269,5458307.941
Other Crimes,2019,9,15,13,0,26XX CAMBRIDGE ST,Hastings-Sunrise,496360.169,5459327.432
Other Crimes,2019,1,14,23,30,26XX CHARLES ST,Hastings-Sunrise,496224.0783,5457831.882
Other Crimes,2019,9,13,19,0,26XX CHARLES ST,Hastings-Sunrise,496224.0783,5457831.882
Other Crimes,2019,10,13,7,0,26XX DUNDAS ST,Hastings-Sunrise,496286.6656,5459119.838
Other Crimes,2019,6,6,1,26,26XX E 4TH AVE,Hastings-Sunrise,496212.5236,5457098.093
Other Crimes,2019,7,14,22,0,26XX E 4TH AVE,Hastings-Sunrise,496212.5236,5457098.093
Other Crimes,2019,9,15,19,0,26XX E 4TH AVE,Hastings-Sunrise,496271.7568,5457107.061
Other Crimes,2019,3,28,15,0,26XX E 5TH AVE,Hastings-Sunrise,496215.0977,5456991.27
Other Crimes,2019,7,29,0,0,26XX E 5TH AVE,Hastings-Sunrise,496215.0977,5456991.27
Other Crimes,2019,10,28,20,30,26XX E 5TH AVE,Hastings-Sunrise,496215.0977,5456991.27
Other Crimes,2019,3,18,22,45,26XX E 6TH AVE,Hastings-Sunrise,496213.7816,5456886.17
Other Crimes,2019,7,5,4,45,26XX E 6TH AVE,Hastings-Sunrise,496213.7816,5456886.17
Other Crimes,2019,8,19,3,0,26XX E 6TH AVE,Hastings-Sunrise,496213.7816,5456886.17
Other Crimes,2019,12,18,20,0,26XX E 6TH AVE,Hastings-Sunrise,496213.7816,5456886.17
Other Crimes,2019,9,14,1,0,26XX E 6TH AVE,Hastings-Sunrise,496351.5907,5456885.439
Other Crimes,2019,9,20,19,0,26XX E 6TH AVE,Hastings-Sunrise,496377.6927,5456885.3
Other Crimes,2019,5,22,20,0,26XX E 7TH AVE,Hastings-Sunrise,496208.6979,5456786.124
Other Crimes,2019,6,1,22,0,26XX E 7TH AVE,Hastings-Sunrise,496208.6979,5456786.124
Other Crimes,2019,3,10,20,0,26XX E 7TH AVE,Hastings-Sunrise,496279.8102,5456785.991
Other Crimes,2019,3,12,5,0,26XX E 8TH AVE,Hastings-Sunrise,496207.3067,5456684.836
Other Crimes,2019,10,17,17,0,26XX E 8TH AVE,Hastings-Sunrise,496207.3067,5456684.836
Other Crimes,2019,12,3,23,22,26XX E 8TH AVE,Hastings-Sunrise,496207.3067,5456684.836
Other Crimes,2019,10,30,5,0,26XX E 8TH AVE,Hastings-Sunrise,496247.7392,5456684.746
Other Crimes,2019,6,8,2,19,26XX E 8TH AVE,Hastings-Sunrise,496269.7933,5456684.696
Other Crimes,2019,1,24,17,30,26XX E BROADWAY AVE,Hastings-Sunrise,496266.9538,5456588.319
Other Crimes,2019,2,27,0,0,26XX E BROADWAY AVE,Hastings-Sunrise,496266.9538,5456588.319
Other Crimes,2019,3,3,20,0,26XX E BROADWAY AVE,Hastings-Sunrise,496266.9538,5456588.319
Other Crimes,2019,5,31,15,0,26XX E BROADWAY AVE,Hastings-Sunrise,496266.9538,5456588.319
Other Crimes,2019,7,22,16,0,26XX E GEORGIA ST,Hastings-Sunrise,496219.5669,5458389.051
Other Crimes,2019,8,13,16,30,26XX E GEORGIA ST,Hastings-Sunrise,496219.5669,5458389.051
Other Crimes,2019,9,24,23,0,26XX E GEORGIA ST,Hastings-Sunrise,496331.0823,5458397.621
Other Crimes,2019,3,18,16,50,26XX E GEORGIA ST,Hastings-Sunrise,496393.5816,5458388.154
Other Crimes,2019,3,5,18,50,26XX E HASTINGS ST,Hastings-Sunrise,496229.4585,5458708.793
Other Crimes,2019,11,10,8,0,26XX E HASTINGS ST,Hastings-Sunrise,496292.9023,5458708.618
Other Crimes,2019,12,9,0,0,26XX E HASTINGS ST,Hastings-Sunrise,496292.9023,5458708.618
Other Crimes,2019,2,3,16,0,26XX ETON ST,Hastings-Sunrise,496227.9976,5459439.477
Other Crimes,2019,5,12,21,0,26XX ETON ST,Hastings-Sunrise,496227.9976,5459439.477
Other Crimes,2019,5,20,23,0,26XX ETON ST,Hastings-Sunrise,496227.9976,5459439.477
Other Crimes,2019,1,10,7,0,26XX ETON ST,Hastings-Sunrise,496246.428,5459439.3
Other Crimes,2019,11,8,18,0,26XX ETON ST,Hastings-Sunrise,496386.4993,5459437.958
Other Crimes,2019,6,12,23,0,26XX GRANT ST,Hastings-Sunrise,496220.9928,5457619.331
Other Crimes,2019,12,21,23,0,26XX GRANT ST,Hastings-Sunrise,496220.9928,5457619.331
Other Crimes,2019,3,27,18,0,26XX KITCHENER ST,Hastings-Sunrise,496279.0401,5457732.133
Other Crimes,2019,1,1,0,0,26XX KITCHENER ST,Hastings-Sunrise,496381.9672,5457732.177
Other Crimes,2019,1,12,11,0,26XX MCGILL ST,Hastings-Sunrise,496228.6082,5459548.445
Other Crimes,2019,1,18,17,0,26XX MCGILL ST,Hastings-Sunrise,496228.6082,5459548.445
Other Crimes,2019,1,19,0,0,26XX MCGILL ST,Hastings-Sunrise,496239.5952,5459548.423
Other Crimes,2019,1,24,16,0,26XX OXFORD ST,Hastings-Sunrise,496226.6929,5459212.034
Other Crimes,2019,5,26,16,0,26XX OXFORD ST,Hastings-Sunrise,496326.3311,5459211.282
Other Crimes,2019,11,10,0,0,26XX OXFORD ST,Hastings-Sunrise,496357.7382,5459211.045
Other Crimes,2019,4,10,12,0,26XX PARKER ST,Hastings-Sunrise,496348.0097,5458112.877
Other Crimes,2019,4,16,22,0,26XX PARKER ST,Hastings-Sunrise,496348.0097,5458112.877
Other Crimes,2019,5,29,20,0,26XX TRINITY ST,Hastings-Sunrise,496316.1287,5459667.533
Other Crimes,2019,12,16,22,30,26XX TRIUMPH ST,Hastings-Sunrise,496244.4244,5459012.388
Other Crimes,2019,11,6,18,30,26XX TRIUMPH ST,Hastings-Sunrise,496385.6662,5459020.841
Other Crimes,2019,4,13,22,0,26XX TURNER ST,Hastings-Sunrise,496228.1236,5458479.644
Other Crimes,2019,4,13,23,15,26XX TURNER ST,Hastings-Sunrise,496228.1236,5458479.644
Other Crimes,2019,1,6,23,0,26XX TURNER ST,Hastings-Sunrise,496290.7575,5458479.587
Other Crimes,2019,1,20,12,0,26XX TURNER ST,Hastings-Sunrise,496298.7378,5458479.58
Other Crimes,2019,1,1,17,30,26XX TURNER ST,Hastings-Sunrise,496394.5516,5458479.494
Other Crimes,2019,4,25,21,0,26XX VENABLES ST,Hastings-Sunrise,496223.5659,5458205.765
Other Crimes,2019,3,6,22,30,26XX VENABLES ST,Hastings-Sunrise,496274.8149,5458216.556
Other Crimes,2019,11,7,2,0,26XX WALL ST,Hastings-Sunrise,496234.0282,5459889.28
Other Crimes,2019,12,16,17,0,27XX CAMBRIDGE ST,Hastings-Sunrise,496545.7154,5459326.67
Other Crimes,2019,7,6,20,0,27XX CHARLES ST,Hastings-Sunrise,496451.1765,5457840.163
Other Crimes,2019,12,7,19,0,27XX E 1ST AVE,Hastings-Sunrise,496470.892,5457399.643
Other Crimes,2019,11,1,18,0,27XX E 1ST AVE,Hastings-Sunrise,496503.1559,5457429.724
Other Crimes,2019,8,19,5,0,27XX E 3RD AVE,Hastings-Sunrise,496426.1797,5457209.007
Other Crimes,2019,9,26,19,0,27XX E 4TH AVE,Hastings-Sunrise,496541.7917,5457097.039
Other Crimes,2019,1,29,17,30,27XX E 5TH AVE,Hastings-Sunrise,496572.8341,5456998.752
Other Crimes,2019,10,19,20,0,27XX E 6TH AVE,Hastings-Sunrise,496403.9088,5456885.159
Other Crimes,2019,9,12,7,3,27XX E 7TH AVE,Hastings-Sunrise,496407.0638,5456785.749
Other Crimes,2019,9,4,1,0,27XX E 7TH AVE,Hastings-Sunrise,496420.9335,5456794.859
Other Crimes,2019,1,21,12,2,27XX E 7TH AVE,Hastings-Sunrise,496433.8661,5456785.685
Other Crimes,2019,5,27,12,30,27XX E 8TH AVE,Hastings-Sunrise,496398.7299,5456684.378
Other Crimes,2019,1,6,21,0,27XX E 8TH AVE,Hastings-Sunrise,496484.5306,5456683.735
Other Crimes,2019,9,3,23,0,27XX E 8TH AVE,Hastings-Sunrise,496553.065,5456683.221
Other Crimes,2019,1,14,14,14,27XX E HASTINGS ST,Hastings-Sunrise,496421.493,5458708.257
Other Crimes,2019,6,13,8,30,27XX E HASTINGS ST,Hastings-Sunrise,496421.493,5458708.257
Other Crimes,2019,8,28,21,30,27XX E HASTINGS ST,Hastings-Sunrise,496499.7971,5458717.137
Other Crimes,2019,4,21,21,0,27XX E HASTINGS ST,Hastings-Sunrise,496507.3157,5458707.968
Other Crimes,2019,10,10,17,0,27XX ETON ST,Hastings-Sunrise,496420.0878,5459437.651
Other Crimes,2019,12,27,10,0,27XX ETON ST,Hastings-Sunrise,496445.6496,5459446.614
Other Crimes,2019,1,20,1,30,27XX FRANKLIN ST,Hastings-Sunrise,496421.9317,5458809.074
Other Crimes,2019,2,26,23,0,27XX FRANKLIN ST,Hastings-Sunrise,496421.9317,5458809.074
Other Crimes,2019,11,10,1,18,27XX FRANKLIN ST,Hastings-Sunrise,496421.9317,5458809.074
Other Crimes,2019,9,27,0,0,27XX FRANKLIN ST,Hastings-Sunrise,496546.7995,5458817.746
Other Crimes,2019,10,17,14,0,27XX FRANKLIN ST,Hastings-Sunrise,496546.7995,5458817.746
Other Crimes,2019,8,8,22,0,27XX FRANKLIN ST,Hastings-Sunrise,496596.8913,5458817.556
Other Crimes,2019,8,11,19,0,27XX GRANT ST,Hastings-Sunrise,496410.9597,5457618.91
Other Crimes,2019,3,3,21,30,27XX GRAVELEY ST,Hastings-Sunrise,496409.7613,5457515.118
Other Crimes,2019,5,28,0,0,27XX KITCHENER ST,Hastings-Sunrise,496415.2639,5457723.035
Other Crimes,2019,8,30,0,0,27XX KITCHENER ST,Hastings-Sunrise,496415.2639,5457723.035
Other Crimes,2019,1,1,0,0,27XX KITCHENER ST,Hastings-Sunrise,496446.7914,5457732.15
Other Crimes,2019,7,19,0,56,27XX KITCHENER ST,Hastings-Sunrise,496450.3015,5457723.002
Other Crimes,2019,6,9,7,30,27XX KITCHENER ST,Hastings-Sunrise,496492.5259,5457722.963
Other Crimes,2019,10,22,22,30,27XX NAPIER ST,Hastings-Sunrise,496416.8107,5458020.398
Other Crimes,2019,1,27,17,30,27XX PANDORA ST,Hastings-Sunrise,496440.3313,5458910.615
Other Crimes,2019,9,23,5,30,27XX TRINITY ST,Hastings-Sunrise,496504.824,5459667.242
Other Crimes,2019,1,22,22,0,27XX TRINITY ST,Hastings-Sunrise,496552.0283,5459667.201
Other Crimes,2019,6,1,23,0,27XX TRINITY ST,Hastings-Sunrise,496588.6655,5459658.025
Other Crimes,2019,4,7,17,0,27XX TRIUMPH ST,Hastings-Sunrise,496429.6541,5459011.483
Other Crimes,2019,7,17,15,0,27XX TURNER ST,Hastings-Sunrise,496413.0845,5458479.476
Other Crimes,2019,4,17,14,0,27XX VENABLES ST,Hastings-Sunrise,496419.5614,5458205.399
Other Crimes,2019,6,19,21,0,27XX VENABLES ST,Hastings-Sunrise,496419.5614,5458205.399
Other Crimes,2019,2,21,18,40,27XX WALL ST,Hastings-Sunrise,496421.3526,5459927.755
Other Crimes,2019,6,28,2,55,27XX WALL ST,Hastings-Sunrise,496421.3526,5459927.755
Other Crimes,2019,4,23,16,0,27XX WILLIAM ST,Hastings-Sunrise,496412.9985,5457928.25
Other Crimes,2019,6,23,8,0,27XX WILLIAM ST,Hastings-Sunrise,496412.9985,5457928.25
Other Crimes,2019,6,22,21,0,27XX WILLIAM ST,Hastings-Sunrise,496580.709,5457936.563
Other Crimes,2019,11,8,1,30,27XX WILLIAM ST,Hastings-Sunrise,496580.709,5457936.563
Other Crimes,2019,4,11,18,30,27XX YALE ST,Hastings-Sunrise,496425.1885,5459770.11
Other Crimes,2019,2,21,16,0,27XX YALE ST,Hastings-Sunrise,496472.4006,5459770.146
Other Crimes,2019,2,11,18,30,28XX ADANAC ST,Hastings-Sunrise,496604.0918,5458295.851
Other Crimes,2019,8,3,23,30,28XX ADANAC ST,Hastings-Sunrise,496604.0918,5458295.851
Other Crimes,2019,6,14,22,0,28XX ADANAC ST,Hastings-Sunrise,496668.4434,5458296.348
Other Crimes,2019,10,29,16,37,28XX ADANAC ST,Hastings-Sunrise,496689.4811,5458305.655
Other Crimes,2019,9,2,21,0,28XX CAMBRIDGE ST,Hastings-Sunrise,496613.7134,5459326.469
Other Crimes,2019,12,6,17,0,28XX CAMBRIDGE ST,Hastings-Sunrise,496719.3187,5459335.267
Other Crimes,2019,1,23,22,0,28XX CHARLES ST,Hastings-Sunrise,496592.6855,5457830.537
Other Crimes,2019,6,5,18,30,28XX CHARLES ST,Hastings-Sunrise,496592.6855,5457830.537
Other Crimes,2019,9,3,19,0,28XX DUNDAS ST,Hastings-Sunrise,496661.5494,5459110.183
Other Crimes,2019,1,12,0,0,28XX DUNDAS ST,Hastings-Sunrise,496681.2093,5459119.315
Other Crimes,2019,1,21,19,0,28XX DUNDAS ST,Hastings-Sunrise,496744.6467,5459119.277
Other Crimes,2019,1,8,21,0,28XX E 1ST AVE,Hastings-Sunrise,496594.7144,5457399.718
Other Crimes,2019,1,22,11,0,28XX E 1ST AVE,Hastings-Sunrise,496594.7144,5457399.718
Other Crimes,2019,9,13,10,0,28XX E 1ST AVE,Hastings-Sunrise,496594.7144,5457399.718
Other Crimes,2019,9,30,18,30,28XX E 1ST AVE,Hastings-Sunrise,496594.7144,5457399.718
Other Crimes,2019,9,13,12,30,28XX E 1ST AVE,Hastings-Sunrise,496635.8259,5457429.687
Other Crimes,2019,5,10,21,0,28XX E 1ST AVE,Hastings-Sunrise,496761.6929,5457429.512
Other Crimes,2019,8,7,23,30,28XX E 1ST AVE,Hastings-Sunrise,496761.6929,5457429.512
Other Crimes,2019,3,1,22,0,28XX E 2ND AVE,Hastings-Sunrise,496593.6815,5457298.53
Other Crimes,2019,4,21,20,30,28XX E 2ND AVE,Hastings-Sunrise,496593.6815,5457298.53
Other Crimes,2019,7,30,16,30,28XX E 2ND AVE,Hastings-Sunrise,496593.6815,5457298.53
Other Crimes,2019,5,6,18,30,28XX E 3RD AVE,Hastings-Sunrise,496592.9471,5457200.491
Other Crimes,2019,5,7,19,0,28XX E 4TH AVE,Hastings-Sunrise,496592.1827,5457096.9
Other Crimes,2019,4,11,11,31,28XX E 4TH AVE,Hastings-Sunrise,496705.3926,5457106.072
Other Crimes,2019,10,6,12,0,28XX E 5TH AVE,Hastings-Sunrise,496586.0258,5456989.557
Other Crimes,2019,3,2,19,0,28XX E 6TH AVE,Hastings-Sunrise,496590.5822,5456884.133
Other Crimes,2019,10,3,17,0,28XX E 6TH AVE,Hastings-Sunrise,496590.5822,5456884.133
Other Crimes,2019,4,18,8,30,28XX E 6TH AVE,Hastings-Sunrise,496661.4531,5456884.002
Other Crimes,2019,5,18,0,0,28XX E 6TH AVE,Hastings-Sunrise,496723.1905,5456893.031
Other Crimes,2019,6,6,14,0,28XX E 7TH AVE,Hastings-Sunrise,496590.1237,5456785.349
Other Crimes,2019,1,24,21,30,28XX E 7TH AVE,Hastings-Sunrise,496659.6875,5456785.47
Other Crimes,2019,10,23,20,0,28XX E 7TH AVE,Hastings-Sunrise,496665.3882,5456785.479
Other Crimes,2019,7,30,1,0,28XX E 7TH AVE,Hastings-Sunrise,496712.1956,5456785.561
Other Crimes,2019,4,6,19,0,28XX E 8TH AVE,Hastings-Sunrise,496589.2651,5456682.969
Other Crimes,2019,4,21,10,0,28XX E BROADWAY AVE,Hastings-Sunrise,496655.0735,5456585.222
Other Crimes,2019,1,2,12,0,28XX E BROADWAY AVE,Hastings-Sunrise,496746.4878,5456582.405
Other Crimes,2019,7,7,1,30,28XX E GEORGIA ST,Hastings-Sunrise,496677.5563,5458387.855
Other Crimes,2019,8,18,22,0,28XX E HASTINGS ST,Hastings-Sunrise,496770.3077,5458716.784
Other Crimes,2019,4,28,17,30,28XX E HASTINGS ST,Hastings-Sunrise,496773.8144,5458716.784
Other Crimes,2019,4,28,21,0,28XX E HASTINGS ST,Hastings-Sunrise,496773.8144,5458716.784
Other Crimes,2019,9,21,6,4,28XX E HASTINGS ST,Hastings-Sunrise,496773.8148,5458707.64
Other Crimes,2019,10,15,16,0,28XX E PENDER ST,Hastings-Sunrise,496684.0976,5458611.865
Other Crimes,2019,7,4,18,0,28XX ETON ST,Hastings-Sunrise,496613.9464,5459436.288
Other Crimes,2019,1,11,21,0,28XX FRANKLIN ST,Hastings-Sunrise,496616.1496,5458808.353
Other Crimes,2019,9,6,17,0,28XX FRANKLIN ST,Hastings-Sunrise,496616.1496,5458808.353
Other Crimes,2019,9,12,21,0,28XX GRANT ST,Hastings-Sunrise,496601.2689,5457627.646
Other Crimes,2019,8,3,20,30,28XX GRANT ST,Hastings-Sunrise,496601.2738,5457618.502
Other Crimes,2019,3,25,11,15,28XX GRANT ST,Hastings-Sunrise,496653.7641,5457627.674
Other Crimes,2019,6,11,18,45,28XX KITCHENER ST,Hastings-Sunrise,496599.3745,5457722.813
Other Crimes,2019,7,16,23,0,28XX OXFORD ST,Hastings-Sunrise,496652.5577,5459209.53
Other Crimes,2019,1,11,19,0,28XX PANDORA ST,Hastings-Sunrise,496615.1571,5458909.821
Other Crimes,2019,3,22,0,0,28XX PANDORA ST,Hastings-Sunrise,496615.1571,5458909.821
Other Crimes,2019,5,27,0,5,28XX PANDORA ST,Hastings-Sunrise,496615.1571,5458909.821
Other Crimes,2019,12,17,0,0,28XX PANDORA ST,Hastings-Sunrise,496615.1571,5458909.821
Other Crimes,2019,10,19,18,45,28XX TRIUMPH ST,Hastings-Sunrise,496608.5264,5459010.621
Other Crimes,2019,5,26,20,0,28XX TRIUMPH ST,Hastings-Sunrise,496653.877,5459019.534
Other Crimes,2019,1,2,18,0,28XX TURNER ST,Hastings-Sunrise,496613.1802,5458479.233
Other Crimes,2019,5,30,23,30,28XX TURNER ST,Hastings-Sunrise,496613.1802,5458479.233
Other Crimes,2019,5,8,3,30,28XX WALL ST,Hastings-Sunrise,496613.343,5459880.573
Other Crimes,2019,5,8,3,27,28XX WALL ST,Hastings-Sunrise,496614.251,5459870.629
Other Crimes,2019,5,24,19,0,28XX WALL ST,Hastings-Sunrise,496697.2795,5459852.534
Other Crimes,2019,6,5,22,30,28XX WILLIAM ST,Hastings-Sunrise,496593.7666,5457932.951
Other Crimes,2019,6,27,17,0,29XX CHARLES ST,Hastings-Sunrise,496790.735,5457829.82
Other Crimes,2019,8,15,22,0,29XX CHARLES ST,Hastings-Sunrise,496790.735,5457829.82
Other Crimes,2019,10,13,0,30,29XX CHARLES ST,Hastings-Sunrise,496847.2344,5457829.617
Other Crimes,2019,1,30,0,0,29XX E 1ST AVE,Hastings-Sunrise,496870.0095,5457428.576
Other Crimes,2019,2,18,20,0,29XX E 2ND AVE,Hastings-Sunrise,496783.5577,5457298.808
Other Crimes,2019,4,28,22,30,29XX E 2ND AVE,Hastings-Sunrise,496783.5577,5457298.808
Other Crimes,2019,3,27,22,0,29XX E 2ND AVE,Hastings-Sunrise,496906.5186,5457298.089
Other Crimes,2019,1,30,23,0,29XX E 3RD AVE,Hastings-Sunrise,496781.437,5457200.152
Other Crimes,2019,1,30,17,0,29XX E 4TH AVE,Hastings-Sunrise,496789.2569,5457096.88
Other Crimes,2019,3,28,23,0,29XX E 4TH AVE,Hastings-Sunrise,496838.3391,5457096.561
Other Crimes,2019,8,1,20,0,29XX E 6TH AVE,Hastings-Sunrise,496882.234,5456891.944
Other Crimes,2019,1,30,17,0,29XX E 6TH AVE,Hastings-Sunrise,496938.0849,5456891.425
Other Crimes,2019,2,5,21,0,29XX E 6TH AVE,Hastings-Sunrise,496938.0849,5456891.425
Other Crimes,2019,1,17,20,0,29XX E 7TH AVE,Hastings-Sunrise,496777.2028,5456785.654
Other Crimes,2019,1,27,0,45,29XX E GEORGIA ST,Hastings-Sunrise,496794.1838,5458387.693
Other Crimes,2019,4,28,18,0,29XX E GEORGIA ST,Hastings-Sunrise,496794.1838,5458387.693
Other Crimes,2019,5,8,18,0,29XX E GEORGIA ST,Hastings-Sunrise,496846.316,5458387.304
Other Crimes,2019,7,27,12,30,29XX E HASTINGS ST,Hastings-Sunrise,496816.2611,5458716.805
Other Crimes,2019,7,27,14,0,29XX E HASTINGS ST,Hastings-Sunrise,496816.2611,5458716.805
Other Crimes,2019,7,27,22,0,29XX E HASTINGS ST,Hastings-Sunrise,496816.2611,5458716.805
Other Crimes,2019,8,8,10,0,29XX E HASTINGS ST,Hastings-Sunrise,496816.2611,5458716.805
Other Crimes,2019,9,28,21,0,29XX E HASTINGS ST,Hastings-Sunrise,496816.2611,5458716.805
Other Crimes,2019,2,21,19,20,29XX E HASTINGS ST,Hastings-Sunrise,496816.2709,5458707.661
Other Crimes,2019,10,29,20,15,29XX E HASTINGS ST,Hastings-Sunrise,496816.2709,5458707.661
Other Crimes,2019,7,15,19,0,29XX GRAVELEY ST,Hastings-Sunrise,496790.3777,5457513.198
Other Crimes,2019,10,9,4,20,29XX GRAVELEY ST,Hastings-Sunrise,496790.3777,5457513.198
Other Crimes,2019,10,22,12,15,29XX KITCHENER ST,Hastings-Sunrise,496797.095,5457721.64
Other Crimes,2019,7,18,18,0,29XX PARKER ST,Hastings-Sunrise,496795.2946,5458064.744
Other Crimes,2019,3,16,21,30,29XX VENABLES ST,Hastings-Sunrise,496845.5909,5458181.918
Other Crimes,2019,3,28,21,0,29XX WALL ST,Hastings-Sunrise,496795.4544,5459809.76
Other Crimes,2019,11,11,13,54,29XX WALL ST,Hastings-Sunrise,496883.3189,5459732.125
Other Crimes,2019,3,28,0,0,29XX WALL ST,Hastings-Sunrise,496961.0746,5459624.705
Other Crimes,2019,12,15,15,30,2X N KASLO ST,Hastings-Sunrise,496608.2698,5459143.282
Other Crimes,2019,1,12,20,0,2XX N KAMLOOPS ST,Hastings-Sunrise,496035.9203,5459334.471
Other Crimes,2019,4,6,17,0,2XX RENFREW ST,Hastings-Sunrise,496805.1826,5458912.131
Other Crimes,2019,4,30,22,45,30XX ADANAC ST,Hastings-Sunrise,496988.0677,5458295.755
Other Crimes,2019,2,1,19,0,30XX CHARLES ST,Hastings-Sunrise,496989.0982,5457829.199
Other Crimes,2019,9,12,20,0,30XX CHARLES ST,Hastings-Sunrise,497063.6218,5457838.087
Other Crimes,2019,7,3,0,0,30XX CHARLES ST,Hastings-Sunrise,497124.0375,5457837.862
Other Crimes,2019,3,7,0,13,30XX E 1ST AVE,Hastings-Sunrise,496992.2668,5457398.076
Other Crimes,2019,5,11,18,0,30XX E 1ST AVE,Hastings-Sunrise,496992.2668,5457398.076
Other Crimes,2019,6,4,22,30,30XX E 1ST AVE,Hastings-Sunrise,497037.9221,5457397.781
Other Crimes,2019,6,16,17,0,30XX E 3RD AVE,Hastings-Sunrise,496986.327,5457198.423
Other Crimes,2019,4,21,20,0,30XX E 3RD AVE,Hastings-Sunrise,497028.4756,5457207.347
Other Crimes,2019,6,16,22,0,30XX E 4TH AVE,Hastings-Sunrise,496988.94,5457095.615
Other Crimes,2019,4,22,3,15,30XX E 5TH AVE,Hastings-Sunrise,496988.1443,5456987.683
Other Crimes,2019,7,14,21,0,30XX E 5TH AVE,Hastings-Sunrise,497022.9642,5456987.505
Other Crimes,2019,11,14,21,30,30XX E 5TH AVE,Hastings-Sunrise,497134.9092,5456996.078
Other Crimes,2019,6,17,18,0,30XX E 5TH AVE,Hastings-Sunrise,497148.8965,5456996.006
Other Crimes,2019,5,28,10,0,30XX E 6TH AVE,Hastings-Sunrise,496987.3466,5456881.861
Other Crimes,2019,4,22,5,12,30XX E 7TH AVE,Hastings-Sunrise,496982.8378,5456783.775
Other Crimes,2019,12,25,12,0,30XX E 7TH AVE,Hastings-Sunrise,496982.8378,5456783.775
Other Crimes,2019,11,23,12,0,30XX E 7TH AVE,Hastings-Sunrise,497052.5035,5456783.315
Other Crimes,2019,10,27,19,0,30XX E 7TH AVE,Hastings-Sunrise,497066.5109,5456783.223
Other Crimes,2019,11,18,19,16,30XX E 8TH AVE,Hastings-Sunrise,496982.1926,5456681.062
Other Crimes,2019,10,15,12,30,30XX E GEORGIA ST,Hastings-Sunrise,496990.1119,5458386.269
Other Crimes,2019,10,20,5,30,30XX E GEORGIA ST,Hastings-Sunrise,496990.1119,5458386.269
Other Crimes,2019,7,3,11,30,30XX E HASTINGS ST,Hastings-Sunrise,496987.8905,5458707.845
Other Crimes,2019,12,13,20,0,30XX E HASTINGS ST,Hastings-Sunrise,496987.8905,5458707.845
Other Crimes,2019,10,4,19,0,30XX E PENDER ST,Hastings-Sunrise,497165.3887,5458601.035
Other Crimes,2019,5,24,0,1,30XX GRANT ST,Hastings-Sunrise,497072.9134,5457617.336
Other Crimes,2019,9,25,22,30,30XX GRAVELEY ST,Hastings-Sunrise,496994.5303,5457512.434
Other Crimes,2019,3,4,22,0,30XX GRAVELEY ST,Hastings-Sunrise,497050.2964,5457512.06
Other Crimes,2019,7,28,14,0,30XX GRAVELEY ST,Hastings-Sunrise,497091.5633,5457511.784
Other Crimes,2019,1,2,18,30,30XX KITCHENER ST,Hastings-Sunrise,496995.1058,5457720.605
Other Crimes,2019,4,18,16,0,30XX KITCHENER ST,Hastings-Sunrise,497079.0978,5457720.903
Other Crimes,2019,9,27,12,0,30XX WALL ST,Hastings-Sunrise,496975.9531,5459622.117
Other Crimes,2019,7,27,21,0,31XX ADANAC ST,Hastings-Sunrise,497337.224,5458305.724
Other Crimes,2019,9,13,0,0,31XX E 1ST AVE,Hastings-Sunrise,497183.0443,5457427.001
Other Crimes,2019,7,8,0,0,31XX E 2ND AVE,Hastings-Sunrise,497311.2993,5457306.304
Other Crimes,2019,8,1,22,0,31XX E 4TH AVE,Hastings-Sunrise,497171.7084,5457095.07
Other Crimes,2019,1,7,19,0,31XX E 5TH AVE,Hastings-Sunrise,497166.8381,5456986.771
Other Crimes,2019,9,24,19,0,31XX E 5TH AVE,Hastings-Sunrise,497184.5493,5456995.829
Other Crimes,2019,9,18,21,30,31XX E 6TH AVE,Hastings-Sunrise,497332.083,5456879.949
Other Crimes,2019,6,9,22,0,31XX E GEORGIA ST,Hastings-Sunrise,497183.9144,5458386.163
Other Crimes,2019,11,12,23,30,31XX E GEORGIA ST,Hastings-Sunrise,497285.6296,5458395.789
Other Crimes,2019,2,8,17,0,31XX E PENDER ST,Hastings-Sunrise,497217.4466,5458600.963
